 VARIABLES = X, Y, u, v
I= 71, J= 39
 5.56296219E+01  5.79919097E+00  4.15470392E-01  1.51905850E-01
 5.65887533E+01  5.79919097E+00  3.63706019E-01  1.99591699E-01
 5.75478848E+01  5.79919097E+00  4.03531459E-01  1.67398651E-01
 5.85070162E+01  5.79919097E+00  4.36170783E-01  1.56879944E-01
 5.94661476E+01  5.79919097E+00  3.96233759E-01  1.04345133E-01
 6.04252790E+01  5.79919097E+00  2.23082038E-01  6.57157787E-02
 6.13844104E+01  5.79919097E+00  1.53551608E-01 -3.46668762E-02
 6.23435418E+01  5.79919097E+00  1.40487104E-01 -1.03115891E-01
 6.33026732E+01  5.79919097E+00  6.12667997E-02 -1.74174199E-01
 6.42618046E+01  5.79919097E+00  4.21548376E-02 -2.33132507E-01
 6.52209361E+01  5.79919097E+00  1.01164771E-01 -2.16706419E-01
 6.61800675E+01  5.79919097E+00  1.62404407E-01 -2.64132780E-01
 6.71391989E+01  5.79919097E+00  2.76063912E-01 -2.84212656E-01
 0.00000000E+00  6.30883482E+00  3.61541454E-02 -4.23678766E-03
 9.59131400E-01  6.30883482E+00  3.47952207E-02 -4.83081932E-03
 1.91826280E+00  6.30883482E+00  4.30068773E-02 -4.36169355E-03
 2.87739420E+00  6.30883482E+00  4.07643208E-02 -6.42926066E-03
 3.83652560E+00  6.30883482E+00  4.25333191E-02 -3.81278654E-03
 4.79565700E+00  6.30883482E+00  5.42215249E-02 -3.87877368E-03
 5.75478840E+00  6.30883482E+00  3.93732017E-02 -8.12061927E-03
 6.71391990E+00  6.30883482E+00  4.01750242E-02 -8.44110107E-03
 7.67305130E+00  6.30883482E+00  9.58967220E-02  6.97508813E-03
 8.63218270E+00  6.30883482E+00  1.05891455E-01  1.37719838E-02
 9.59131410E+00  6.30883482E+00  1.15323073E-01  1.53935027E-02
 1.05504455E+01  6.30883482E+00  1.25240019E-01  1.08938782E-02
 1.15095769E+01  6.30883482E+00  9.43879286E-02  2.45673126E-04
 1.24687083E+01  6.30883482E+00  9.07258447E-02 -2.13104039E-02
 1.34278397E+01  6.30883482E+00  8.52859169E-02 -3.64891689E-02
 1.43869712E+01  6.30883482E+00  8.64985824E-02 -4.80696910E-02
 1.53461026E+01  6.30883482E+00  9.83837082E-02 -5.29910476E-02
 1.63052340E+01  6.30883482E+00  1.16752716E-01 -3.49962520E-02
 1.72643654E+01  6.30883482E+00  1.18065191E-01  2.83331119E-02
 1.82234968E+01  6.30883482E+00  9.62979390E-02  6.22734469E-02
 1.91826282E+01  6.30883482E+00  1.18277412E-01  8.13093530E-02
 2.01417596E+01  6.30883482E+00  1.16618400E-01  7.40824060E-02
 2.11008911E+01  6.30883482E+00  1.71597672E-01  1.34375931E-02
 2.20600225E+01  6.30883482E+00  1.62421465E-01 -7.63824448E-03
 2.30191539E+01  6.30883482E+00  1.91638162E-01 -6.44701797E-02
 2.39782853E+01  6.30883482E+00  1.52840992E-01 -1.29870441E-01
 2.49374167E+01  6.30883482E+00  1.79062294E-01 -1.83385913E-01
 2.58965481E+01  6.30883482E+00  1.29280601E-01 -1.52773334E-01
 2.68556795E+01  6.30883482E+00  1.53060891E-01 -9.86464263E-02
 2.78148109E+01  6.30883482E+00  1.76954591E-01  1.13112221E-02
 2.87739424E+01  6.30883482E+00  2.12228146E-01  1.24293914E-01
 2.97330738E+01  6.30883482E+00  2.13692033E-01  1.88777624E-01
 3.06922052E+01  6.30883482E+00  2.67046535E-01  1.89161882E-01
 3.16513366E+01  6.30883482E+00  2.84448993E-01  1.18393708E-01
 3.26104680E+01  6.30883482E+00  2.29725613E-01  6.58568577E-02
 3.35695994E+01  6.30883482E+00  2.53058632E-01  2.71660678E-02
 3.45287308E+01  6.30883482E+00  2.24682858E-01 -4.23448503E-03
 3.54878622E+01  6.30883482E+00  1.76406184E-01 -2.98471685E-02
 3.64469937E+01  6.30883482E+00  1.63809498E-01 -3.53612761E-02
 3.74061251E+01  6.30883482E+00  1.42620293E-01 -8.18844369E-02
 3.83652565E+01  6.30883482E+00  1.31539633E-01 -9.13322205E-02
 3.93243879E+01  6.30883482E+00  1.65072828E-01 -8.52012442E-02
 4.02835193E+01  6.30883482E+00  1.47144782E-01 -6.83468261E-02
 4.12426507E+01  6.30883482E+00  1.70213761E-01 -5.74520539E-02
 4.22017821E+01  6.30883482E+00  1.77362200E-01 -1.74373500E-02
 4.31609136E+01  6.30883482E+00  1.73173663E-01  4.66578346E-03
 4.41200450E+01  6.30883482E+00  2.08602583E-01  8.27549269E-02
 4.50791764E+01  6.30883482E+00  2.27538430E-01  1.23549372E-01
 4.60383078E+01  6.30883482E+00  2.27892558E-01  1.03118555E-01
 4.69974392E+01  6.30883482E+00  1.91062448E-01  6.34400975E-02
 4.79565706E+01  6.30883482E+00  1.96561273E-01  1.82566126E-02
 4.89157020E+01  6.30883482E+00  2.54157152E-01 -4.30036049E-02
 4.98748334E+01  6.30883482E+00  2.05626777E-01 -1.03321097E-01
 5.08339649E+01  6.30883482E+00  2.16050688E-01 -6.28854179E-02
 5.17930963E+01  6.30883482E+00  2.84587234E-01 -2.02566331E-02
 5.27522277E+01  6.30883482E+00  2.68083691E-01  8.28433424E-03
 5.37113591E+01  6.30883482E+00  2.70184580E-01  6.46318969E-02
 5.46704905E+01  6.30883482E+00  2.65833581E-01  1.07242408E-01
 5.56296219E+01  6.30883482E+00  3.02542630E-01  1.42996408E-01
 5.65887533E+01  6.30883482E+00  2.77269319E-01  2.18819594E-01
 5.75478848E+01  6.30883482E+00  3.23715858E-01  1.88918728E-01
 5.85070162E+01  6.30883482E+00  3.55853084E-01  1.03572986E-01
 5.94661476E+01  6.30883482E+00  3.03304527E-01  9.22806936E-02
 6.04252790E+01  6.30883482E+00  2.14190577E-01  1.57860612E-02
 6.13844104E+01  6.30883482E+00  1.39316931E-01 -1.88561259E-02
 6.23435418E+01  6.30883482E+00  6.19614044E-02 -3.16851217E-02
 6.33026732E+01  6.30883482E+00  6.05624620E-02 -1.39064823E-01
 6.42618046E+01  6.30883482E+00  2.74848295E-02 -1.99128154E-01
 6.52209361E+01  6.30883482E+00  5.30764938E-02 -1.96377017E-01
 6.61800675E+01  6.30883482E+00  1.08406892E-01 -2.26248597E-01
 6.71391989E+01  6.30883482E+00  3.01337346E-01 -2.34897755E-01
 0.00000000E+00  6.81847868E+00 -1.18944548E-02 -7.41916863E-03
 9.59131400E-01  6.81847868E+00 -2.06255321E-04 -5.83564796E-03
 1.91826280E+00  6.81847868E+00  3.71512295E-03 -5.51353433E-03
 2.87739420E+00  6.81847868E+00  1.21462472E-03 -7.01535914E-03
 3.83652560E+00  6.81847868E+00  2.97103519E-03 -6.34827956E-03
 4.79565700E+00  6.81847868E+00  8.72291746E-03 -4.52761733E-03
 5.75478840E+00  6.81847868E+00  1.19303331E-02 -7.15499204E-03
 6.71391990E+00  6.81847868E+00  1.11026085E-02 -7.56739858E-03
 7.67305130E+00  6.81847868E+00  2.40275679E-04  5.57015064E-04
 8.63218270E+00  6.81847868E+00 -8.07838662E-03  3.00137334E-03
 9.59131410E+00  6.81847868E+00 -4.68541083E-03  7.34166933E-03
 1.05504455E+01  6.81847868E+00  1.53083262E-02  1.48986176E-04
 1.15095769E+01  6.81847868E+00  1.92695798E-02  8.33786901E-04
 1.24687083E+01  6.81847868E+00  2.64623798E-02 -1.94187186E-02
 1.34278397E+01  6.81847868E+00  8.68747150E-03 -3.62747433E-02
 1.43869712E+01  6.81847868E+00  3.47677106E-03 -4.01429379E-02
 1.53461026E+01  6.81847868E+00 -2.25649225E-02 -3.88156135E-02
 1.63052340E+01  6.81847868E+00 -2.30257166E-02 -2.82050168E-02
 1.72643654E+01  6.81847868E+00 -2.00385890E-02  1.93141114E-02
 1.82234968E+01  6.81847868E+00 -1.52385988E-02  4.45901277E-02
 1.91826282E+01  6.81847868E+00  2.56337410E-02  5.89391900E-02
 2.01417596E+01  6.81847868E+00  3.01017558E-02  5.76939984E-02
 2.11008911E+01  6.81847868E+00  4.57782116E-02  2.78349749E-02
 2.20600225E+01  6.81847868E+00  9.31794540E-02 -1.15397327E-02
 2.30191539E+01  6.81847868E+00  9.79889467E-02 -3.48957949E-02
 2.39782853E+01  6.81847868E+00  5.00279226E-02 -9.34572145E-02
 2.49374167E+01  6.81847868E+00  4.42447916E-02 -1.42462137E-01
 2.58965481E+01  6.81847868E+00  2.68684198E-02 -1.15353699E-01
 2.68556795E+01  6.81847868E+00  2.31074566E-02 -6.20981705E-02
 2.78148109E+01  6.81847868E+00  1.48507436E-02  1.43415329E-03
 2.87739424E+01  6.81847868E+00  4.31697813E-02  9.98063624E-02
 2.97330738E+01  6.81847868E+00  7.38725057E-02  1.64714559E-01
 3.06922052E+01  6.81847868E+00  9.02985620E-02  1.65023937E-01
 3.16513366E+01  6.81847868E+00  1.70884684E-01  1.02381846E-01
 3.26104680E+01  6.81847868E+00  1.65334028E-01  7.19238663E-02
 3.35695994E+01  6.81847868E+00  1.54956070E-01  4.95742530E-02
 3.45287308E+01  6.81847868E+00  1.01980935E-01 -9.82641904E-03
 3.54878622E+01  6.81847868E+00  8.60952488E-02 -2.28442656E-02
 3.64469937E+01  6.81847868E+00  4.49288748E-02 -1.65445979E-02
 3.74061251E+01  6.81847868E+00  5.59986189E-02 -4.17272084E-02
 3.83652565E+01  6.81847868E+00  2.55164607E-02 -4.40527039E-02
 3.93243879E+01  6.81847868E+00  1.67500090E-02 -3.98614996E-02
 4.02835193E+01  6.81847868E+00  4.67010280E-02 -2.64626727E-02
 4.12426507E+01  6.81847868E+00  5.54357241E-02 -1.26549921E-02
 4.22017821E+01  6.81847868E+00  6.51358422E-02  4.23841085E-03
 4.31609136E+01  6.81847868E+00  8.02584882E-02  3.87331454E-02
 4.41200450E+01  6.81847868E+00  1.25488258E-01  7.73875589E-02
 4.50791764E+01  6.81847868E+00  1.64784352E-01  1.29006736E-01
 4.60383078E+01  6.81847868E+00  1.39556318E-01  1.12849506E-01
 4.69974392E+01  6.81847868E+00  1.56353227E-01  7.29706621E-02
 4.79565706E+01  6.81847868E+00  1.29802679E-01  2.50505841E-02
 4.89157020E+01  6.81847868E+00  1.37241159E-01 -5.34543528E-02
 4.98748334E+01  6.81847868E+00  1.30602522E-01 -1.02663820E-01
 5.08339649E+01  6.81847868E+00  1.43063627E-01 -3.52173999E-02
 5.17930963E+01  6.81847868E+00  1.63774206E-01 -1.65589375E-02
 5.27522277E+01  6.81847868E+00  2.12762232E-01  5.60643189E-02
 5.37113591E+01  6.81847868E+00  1.99760136E-01  1.19689265E-01
 5.46704905E+01  6.81847868E+00  2.51848504E-01  1.39016806E-01
 5.56296219E+01  6.81847868E+00  2.19507333E-01  1.71947927E-01
 5.65887533E+01  6.81847868E+00  2.04199778E-01  2.23615274E-01
 5.75478848E+01  6.81847868E+00  2.02116202E-01  1.21099887E-01
 5.85070162E+01  6.81847868E+00  1.92251573E-01  4.05299881E-03
 5.94661476E+01  6.81847868E+00  2.01081070E-01  4.61729843E-02
 6.04252790E+01  6.81847868E+00  1.26759747E-01  7.24939671E-02
 6.13844104E+01  6.81847868E+00  9.12822776E-02  3.21196000E-02
 6.23435418E+01  6.81847868E+00  1.47154109E-01  1.28963840E-02
 6.33026732E+01  6.81847868E+00  9.56679076E-02 -4.19964678E-02
 6.42618046E+01  6.81847868E+00  2.15938029E-02 -7.29714959E-02
 6.52209361E+01  6.81847868E+00  3.58373051E-02 -1.66789074E-01
 6.61800675E+01  6.81847868E+00  1.04561428E-01 -2.42800004E-01
 6.71391989E+01  6.81847868E+00  2.58172715E-01 -2.45825563E-01
 0.00000000E+00  7.32812253E+00 -2.40550206E-02 -6.73807771E-03
 9.59131400E-01  7.32812253E+00 -2.41311941E-02 -4.78298350E-03
 1.91826280E+00  7.32812253E+00 -2.13834151E-02 -5.19930006E-03
 2.87739420E+00  7.32812253E+00 -2.25196177E-02 -6.78395395E-03
 3.83652560E+00  7.32812253E+00 -2.09899202E-02 -6.18477581E-03
 4.79565700E+00  7.32812253E+00 -1.76477940E-02 -2.37669291E-03
 5.75478840E+00  7.32812253E+00 -2.59947424E-02 -7.64692563E-03
 6.71391990E+00  7.32812253E+00 -2.74819736E-02 -2.84118710E-03
 7.67305130E+00  7.32812253E+00 -3.02510053E-02  4.45597447E-03
 8.63218270E+00  7.32812253E+00 -2.64664417E-02  3.84209538E-03
 9.59131410E+00  7.32812253E+00 -2.65935576E-02  2.02038188E-03
 1.05504455E+01  7.32812253E+00 -3.53880951E-02  9.66012616E-04
 1.15095769E+01  7.32812253E+00 -2.59544303E-02  1.32455628E-03
 1.24687083E+01  7.32812253E+00 -2.49290828E-02 -1.86913804E-02
 1.34278397E+01  7.32812253E+00 -2.22464766E-02 -3.01330829E-02
 1.43869712E+01  7.32812253E+00 -2.44955894E-02 -3.12566370E-02
 1.53461026E+01  7.32812253E+00 -4.27854128E-02 -3.07069883E-02
 1.63052340E+01  7.32812253E+00 -5.46542749E-02 -2.05730377E-02
 1.72643654E+01  7.32812253E+00 -7.28631972E-02  1.56528958E-02
 1.82234968E+01  7.32812253E+00 -5.39996293E-02  3.50165688E-02
 1.91826282E+01  7.32812253E+00 -1.38077109E-02  3.76699180E-02
 2.01417596E+01  7.32812253E+00  3.01071764E-03  4.02925358E-02
 2.11008911E+01  7.32812253E+00  1.08650069E-02  2.78725495E-02
 2.20600225E+01  7.32812253E+00  2.25760480E-02 -4.50130169E-03
 2.30191539E+01  7.32812253E+00  2.68550519E-02 -3.96985017E-02
 2.39782853E+01  7.32812253E+00  3.35356747E-03 -7.62422934E-02
 2.49374167E+01  7.32812253E+00  5.89273273E-03 -1.01531610E-01
 2.58965481E+01  7.32812253E+00 -1.81625862E-02 -9.63610386E-02
 2.68556795E+01  7.32812253E+00 -5.98210992E-02 -3.28613187E-02
 2.78148109E+01  7.32812253E+00 -5.94709013E-02  4.32631520E-03
 2.87739424E+01  7.32812253E+00 -5.47576453E-02  7.41522507E-02
 2.97330738E+01  7.32812253E+00 -2.24052250E-02  1.28724605E-01
 3.06922052E+01  7.32812253E+00  6.89483423E-03  1.26252787E-01
 3.16513366E+01  7.32812253E+00  1.48441207E-02  9.03861567E-02
 3.26104680E+01  7.32812253E+00  4.20584383E-02  5.73014792E-02
 3.35695994E+01  7.32812253E+00  4.39300602E-02  3.65664300E-02
 3.45287308E+01  7.32812253E+00 -2.28453059E-03  3.81901649E-03
 3.54878622E+01  7.32812253E+00  3.57049609E-03 -7.06516906E-03
 3.64469937E+01  7.32812253E+00  2.81144979E-03 -1.97608730E-02
 3.74061251E+01  7.32812253E+00  5.20410356E-03 -3.50807371E-02
 3.83652565E+01  7.32812253E+00 -2.06329266E-03 -3.27627569E-02
 3.93243879E+01  7.32812253E+00 -1.13960908E-02 -1.82887898E-02
 4.02835193E+01  7.32812253E+00 -2.01731879E-02 -7.78271756E-03
 4.12426507E+01  7.32812253E+00 -1.14516564E-02  5.77963323E-03
 4.22017821E+01  7.32812253E+00  2.61297947E-03  3.11657612E-02
 4.31609136E+01  7.32812253E+00  1.25062845E-02  4.93376914E-02
 4.41200450E+01  7.32812253E+00  4.36875345E-02  8.89685419E-02
 4.50791764E+01  7.32812253E+00  8.39235023E-02  1.19495108E-01
 4.60383078E+01  7.32812253E+00  9.20202127E-02  9.24572961E-02
 4.69974392E+01  7.32812253E+00  7.35555565E-02  6.74366798E-02
 4.79565706E+01  7.32812253E+00  1.20111125E-01  3.35813098E-02
 4.89157020E+01  7.32812253E+00  1.52549417E-01 -3.11875244E-02
 4.98748334E+01  7.32812253E+00  1.57876470E-01 -1.71737034E-02
 5.08339649E+01  7.32812253E+00  1.11079221E-01 -3.49153595E-03
 5.17930963E+01  7.32812253E+00  1.06679890E-01  2.07156427E-02
 5.27522277E+01  7.32812253E+00  1.33149122E-01  1.68155476E-01
 5.37113591E+01  7.32812253E+00  1.23027825E-01  1.79287796E-01
 5.46704905E+01  7.32812253E+00  1.23776429E-01  1.85835068E-01
 5.56296219E+01  7.32812253E+00  1.11244077E-01  1.77663609E-01
 5.65887533E+01  7.32812253E+00  5.58798266E-02  1.58023104E-01
 5.75478848E+01  7.32812253E+00  1.12922408E-01 -3.15824556E-02
 5.85070162E+01  7.32812253E+00  1.70397360E-01 -5.30097513E-02
 5.94661476E+01  7.32812253E+00  1.67422674E-01 -9.70044011E-03
 6.04252790E+01  7.32812253E+00  1.24262074E-01  6.21133715E-02
 6.13844104E+01  7.32812253E+00  1.23531838E-01  4.77224372E-02
 6.23435418E+01  7.32812253E+00  1.74044385E-01  5.46235724E-02
 6.33026732E+01  7.32812253E+00  1.57431796E-01  2.27483919E-02
 6.42618046E+01  7.32812253E+00  7.08939841E-02 -4.98140944E-02
 6.52209361E+01  7.32812253E+00  3.16658550E-04 -2.11047382E-01
 6.61800675E+01  7.32812253E+00  5.91913304E-02 -2.61690475E-01
 6.71391989E+01  7.32812253E+00  1.53861866E-01 -2.39114357E-01
 0.00000000E+00  7.83776638E+00 -3.10450552E-02 -4.84708432E-03
 9.59131400E-01  7.83776638E+00 -3.35908831E-02 -2.18965620E-03
 1.91826280E+00  7.83776638E+00 -3.17050570E-02 -3.47731675E-03
 2.87739420E+00  7.83776638E+00 -2.99832814E-02 -3.64769433E-03
 3.83652560E+00  7.83776638E+00 -2.92162386E-02 -2.23671626E-03
 4.79565700E+00  7.83776638E+00 -2.48130956E-02 -1.38424665E-04
 5.75478840E+00  7.83776638E+00 -3.28894354E-02 -3.54071831E-03
 6.71391990E+00  7.83776638E+00 -3.89560049E-02 -5.93001618E-03
 7.67305130E+00  7.83776638E+00 -3.54462906E-02 -1.85370868E-03
 8.63218270E+00  7.83776638E+00 -3.55681047E-02 -3.91878045E-03
 9.59131410E+00  7.83776638E+00 -3.71900753E-02  2.68058899E-03
 1.05504455E+01  7.83776638E+00 -4.43899155E-02  9.64388904E-04
 1.15095769E+01  7.83776638E+00 -4.63445407E-02  1.11419144E-03
 1.24687083E+01  7.83776638E+00 -3.74911829E-02 -1.09887982E-02
 1.34278397E+01  7.83776638E+00 -3.47374791E-02 -2.44555102E-02
 1.43869712E+01  7.83776638E+00 -4.23631629E-02 -2.58446463E-02
 1.53461026E+01  7.83776638E+00 -6.75581958E-02 -2.60233347E-02
 1.63052340E+01  7.83776638E+00 -8.18505955E-02 -1.04216567E-02
 1.72643654E+01  7.83776638E+00 -8.87946143E-02  1.65981066E-02
 1.82234968E+01  7.83776638E+00 -7.81992325E-02  2.59762402E-02
 1.91826282E+01  7.83776638E+00 -5.22912584E-02  2.45622522E-02
 2.01417596E+01  7.83776638E+00 -2.34665293E-02  3.04785613E-02
 2.11008911E+01  7.83776638E+00 -1.15687421E-02  2.53437300E-02
 2.20600225E+01  7.83776638E+00 -1.47378910E-02 -1.94140906E-03
 2.30191539E+01  7.83776638E+00 -8.94743049E-03 -2.24004472E-02
 2.39782853E+01  7.83776638E+00 -4.66311057E-02 -5.78300299E-02
 2.49374167E+01  7.83776638E+00 -2.98172616E-02 -5.27018384E-02
 2.58965481E+01  7.83776638E+00 -7.95113658E-02 -5.72576456E-02
 2.68556795E+01  7.83776638E+00 -1.36209539E-01 -1.94883438E-02
 2.78148109E+01  7.83776638E+00 -1.33411710E-01  2.33866029E-03
 2.87739424E+01  7.83776638E+00 -1.35472817E-01  5.50352476E-02
 2.97330738E+01  7.83776638E+00 -8.49746550E-02  7.64486045E-02
 3.06922052E+01  7.83776638E+00 -5.31959661E-02  8.19930700E-02
 3.16513366E+01  7.83776638E+00 -3.68712234E-03  7.29449748E-02
 3.26104680E+01  7.83776638E+00  1.26300670E-02  4.41633757E-02
 3.35695994E+01  7.83776638E+00  1.56821395E-02  2.55276400E-02
 3.45287308E+01  7.83776638E+00 -5.06914250E-03  7.60291307E-03
 3.54878622E+01  7.83776638E+00 -6.39801231E-03 -3.24823321E-03
 3.64469937E+01  7.83776638E+00 -8.85406736E-03 -1.44655135E-02
 3.74061251E+01  7.83776638E+00 -1.32274645E-02 -2.32752677E-02
 3.83652565E+01  7.83776638E+00 -1.36457532E-03 -2.34026916E-02
 3.93243879E+01  7.83776638E+00  9.08264924E-03 -8.79392239E-03
 4.02835193E+01  7.83776638E+00 -3.32210243E-03 -1.77271835E-03
 4.12426507E+01  7.83776638E+00 -4.69521227E-03  2.25412407E-03
 4.22017821E+01  7.83776638E+00 -2.22956204E-03  4.16814930E-02
 4.31609136E+01  7.83776638E+00  8.87279403E-03  5.43036224E-02
 4.41200450E+01  7.83776638E+00  5.86811243E-03  7.94073910E-02
 4.50791764E+01  7.83776638E+00  3.04236820E-02  9.01382999E-02
 4.60383078E+01  7.83776638E+00  5.90962616E-02  5.81453131E-02
 4.69974392E+01  7.83776638E+00  9.12549275E-02  5.79578274E-02
 4.79565706E+01  7.83776638E+00  1.51942774E-01  2.48435493E-02
 4.89157020E+01  7.83776638E+00  1.97157158E-01 -2.26108439E-02
 4.98748334E+01  7.83776638E+00  1.82688485E-01  5.80896366E-03
 5.08339649E+01  7.83776638E+00  1.33488745E-01  2.02845534E-02
 5.17930963E+01  7.83776638E+00  1.06926296E-01  7.67687405E-02
 5.27522277E+01  7.83776638E+00  9.37338851E-02  2.00247713E-01
 5.37113591E+01  7.83776638E+00  6.97744704E-02  2.31409075E-01
 5.46704905E+01  7.83776638E+00  1.00460821E-02  1.93277672E-01
 5.56296219E+01  7.83776638E+00 -5.93256188E-03  1.71983266E-01
 5.65887533E+01  7.83776638E+00  5.91643995E-02  5.01494200E-02
 5.75478848E+01  7.83776638E+00  9.06363900E-02 -4.32584056E-02
 5.85070162E+01  7.83776638E+00  1.20267940E-01 -4.57408236E-02
 5.94661476E+01  7.83776638E+00  5.47828151E-02 -1.68528064E-03
 6.04252790E+01  7.83776638E+00  7.48984914E-02  3.46010167E-02
 6.13844104E+01  7.83776638E+00  1.38304625E-01  7.04016620E-02
 6.23435418E+01  7.83776638E+00  1.81798977E-01  8.34361349E-02
 6.33026732E+01  7.83776638E+00  1.63122206E-01  5.42767351E-02
 6.42618046E+01  7.83776638E+00  1.26607104E-01 -2.43855615E-02
 6.52209361E+01  7.83776638E+00  2.34903395E-02 -1.88977513E-01
 6.61800675E+01  7.83776638E+00  4.16592333E-03 -2.49987994E-01
 6.71391989E+01  7.83776638E+00  1.16742273E-01 -1.99724859E-01
 0.00000000E+00  8.34741024E+00 -3.05491971E-02 -4.27411137E-03
 9.59131400E-01  8.34741024E+00 -3.31224804E-02 -2.35209754E-03
 1.91826280E+00  8.34741024E+00 -3.11630072E-02 -3.78503873E-04
 2.87739420E+00  8.34741024E+00 -2.83243802E-02 -3.67123854E-03
 3.83652560E+00  8.34741024E+00 -3.07920063E-02 -2.97509606E-03
 4.79565700E+00  8.34741024E+00 -2.80448594E-02 -1.95321049E-03
 5.75478840E+00  8.34741024E+00 -3.33648493E-02 -1.22303736E-04
 6.71391990E+00  8.34741024E+00 -3.97973238E-02 -1.16419492E-03
 7.67305130E+00  8.34741024E+00 -4.33600492E-02 -2.49180863E-03
 8.63218270E+00  8.34741024E+00 -4.60074565E-02 -3.11803286E-03
 9.59131410E+00  8.34741024E+00 -4.40747632E-02 -4.97119195E-04
 1.05504455E+01  8.34741024E+00 -4.79879580E-02 -3.01412388E-03
 1.15095769E+01  8.34741024E+00 -5.35479941E-02 -6.60361731E-04
 1.24687083E+01  8.34741024E+00 -4.78240286E-02  4.39025644E-03
 1.34278397E+01  8.34741024E+00 -4.84346700E-02 -1.60915634E-02
 1.43869712E+01  8.34741024E+00 -5.73715522E-02 -2.02684959E-02
 1.53461026E+01  8.34741024E+00 -6.17664392E-02 -1.00443707E-02
 1.63052340E+01  8.34741024E+00 -7.87993979E-02 -7.76426866E-03
 1.72643654E+01  8.34741024E+00 -8.79942118E-02 -2.73331682E-03
 1.82234968E+01  8.34741024E+00 -6.00254491E-02  1.96744643E-02
 1.91826282E+01  8.34741024E+00 -6.29894685E-02  2.00230661E-02
 2.01417596E+01  8.34741024E+00 -3.60815579E-02  2.23888403E-02
 2.11008911E+01  8.34741024E+00 -2.62449372E-02  1.79170871E-02
 2.20600225E+01  8.34741024E+00 -1.55924898E-02  5.19205260E-03
 2.30191539E+01  8.34741024E+00 -2.53133399E-02 -2.43230468E-02
 2.39782853E+01  8.34741024E+00 -7.00741784E-02 -5.21113117E-02
 2.49374167E+01  8.34741024E+00 -6.13972744E-02 -3.98755955E-02
 2.58965481E+01  8.34741024E+00 -1.04995808E-01 -4.02295789E-02
 2.68556795E+01  8.34741024E+00 -1.47984398E-01 -2.78246875E-02
 2.78148109E+01  8.34741024E+00 -1.42125636E-01 -7.80030605E-03
 2.87739424E+01  8.34741024E+00 -1.33070531E-01  3.71685252E-02
 2.97330738E+01  8.34741024E+00 -8.28623844E-02  5.83838233E-02
 3.06922052E+01  8.34741024E+00 -6.79006408E-02  6.81118160E-02
 3.16513366E+01  8.34741024E+00 -1.68905578E-02  5.50207961E-02
 3.26104680E+01  8.34741024E+00 -3.01836984E-03  4.14354968E-02
 3.35695994E+01  8.34741024E+00  6.38763243E-03  3.16190025E-02
 3.45287308E+01  8.34741024E+00  3.98105613E-04  3.49964072E-03
 3.54878622E+01  8.34741024E+00  1.68655193E-03 -9.81732568E-03
 3.64469937E+01  8.34741024E+00 -1.57462382E-03 -1.39854857E-02
 3.74061251E+01  8.34741024E+00 -6.15026520E-04 -1.69561541E-02
 3.83652565E+01  8.34741024E+00 -3.40281470E-03 -1.81939864E-02
 3.93243879E+01  8.34741024E+00 -7.91702136E-03 -3.04940806E-03
 4.02835193E+01  8.34741024E+00  6.88049553E-03  4.76501007E-03
 4.12426507E+01  8.34741024E+00  8.28356187E-03  3.25191675E-02
 4.22017821E+01  8.34741024E+00  9.29138116E-04  4.58252178E-02
 4.31609136E+01  8.34741024E+00  1.28038259E-02  6.87998282E-02
 4.41200450E+01  8.34741024E+00  1.32603075E-02  7.91268446E-02
 4.50791764E+01  8.34741024E+00  3.01747006E-02  9.35739145E-02
 4.60383078E+01  8.34741024E+00  8.48973223E-02  6.68915539E-02
 4.69974392E+01  8.34741024E+00  1.30505676E-01  3.20356091E-02
 4.79565706E+01  8.34741024E+00  1.85503700E-01 -8.56935719E-03
 4.89157020E+01  8.34741024E+00  1.96957091E-01 -2.29036575E-02
 4.98748334E+01  8.34741024E+00  1.71246967E-01 -1.33717298E-03
 5.08339649E+01  8.34741024E+00  1.48195172E-01  5.94438497E-02
 5.17930963E+01  8.34741024E+00  7.44592186E-02  1.35009641E-01
 5.27522277E+01  8.34741024E+00  5.94455007E-02  2.28821922E-01
 5.37113591E+01  8.34741024E+00  1.74055367E-03  2.30861218E-01
 5.46704905E+01  8.34741024E+00 -5.46152481E-02  1.91803045E-01
 5.56296219E+01  8.34741024E+00  1.87343749E-02  8.15402196E-02
 5.65887533E+01  8.34741024E+00  6.02776678E-02  2.87375301E-02
 5.75478848E+01  8.34741024E+00  9.24152501E-02 -3.70615906E-02
 5.85070162E+01  8.34741024E+00  3.78247169E-02 -2.57634494E-02
 5.94661476E+01  8.34741024E+00  4.48237241E-02  2.35933898E-02
 6.04252790E+01  8.34741024E+00  8.85310220E-02  3.63027115E-02
 6.13844104E+01  8.34741024E+00  1.60068274E-01  8.43352396E-02
 6.23435418E+01  8.34741024E+00  1.87777464E-01  7.87247116E-02
 6.33026732E+01  8.34741024E+00  1.85035478E-01  6.91670304E-02
 6.42618046E+01  8.34741024E+00  1.19933578E-01 -5.28150942E-02
 6.52209361E+01  8.34741024E+00  2.47249507E-02 -1.66889680E-01
 6.61800675E+01  8.34741024E+00 -5.09599892E-02 -2.16358486E-01
 6.71391989E+01  8.34741024E+00 -8.12276435E-03 -2.16074719E-01
 0.00000000E+00  8.85705409E+00 -2.31030013E-02 -1.25926070E-04
